Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01212","Cabbages","2013","2013","1000 US$","262700","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01212","Cabbages","2014","2014","1000 US$","250278","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01212","Cabbages","2015","2015","1000 US$","353145","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01212","Cabbages","2016","2016","1000 US$","375574","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01212","Cabbages","2017","2017","1000 US$","412807","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01212","Cabbages","2018","2018","1000 US$","389021","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01212","Cabbages","2019","2019","1000 US$","429177","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01212","Cabbages","2020","2020","1000 US$","504118","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01212","Cabbages","2021","2021","1000 US$","558124","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01212","Cabbages","2001","2001","tonnes","219429","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01212","Cabbages","2002","2002","tonnes","224636","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01212","Cabbages","2003","2003","tonnes","209157","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01212","Cabbages","2004","2004","tonnes","206258","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01212","Cabbages","2005","2005","tonnes","206826","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01212","Cabbages","2006","2006","tonnes","195395","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01212","Cabbages","2007","2007","tonnes","207049","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01212","Cabbages","2008","2008","tonnes","204047","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01212","Cabbages","2009","2009","tonnes","190399","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01212","Cabbages","2010","2010","tonnes","216637","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01212","Cabbages","2011","2011","tonnes","200295","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01212","Cabbages","2012","2012","tonnes","234334","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01212","Cabbages","2013","2013","tonnes","240443","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01212","Cabbages","2014","2014","tonnes","272018.59","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01212","Cabbages","2015","2015","tonnes","269967.79","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01212","Cabbages","2016","2016","tonnes","291946.55","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01212","Cabbages","2017","2017","tonnes","224877.6","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01212","Cabbages","2018","2018","tonnes","219674.57","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01212","Cabbages","2019","2019","tonnes","214350.76","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01212","Cabbages","2020","2020","tonnes","207206.99","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01212","Cabbages","2021","2021","tonnes","225913.22","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01212","Cabbages","2001","2001","1000 US$","138460","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01212","Cabbages","2002","2002","1000 US$","150640","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01212","Cabbages","2003","2003","1000 US$","146868","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01212","Cabbages","2004","2004","1000 US$","152024","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01212","Cabbages","2005","2005","1000 US$","165288","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01212","Cabbages","2006","2006","1000 US$","167812","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01212","Cabbages","2007","2007","1000 US$","198055","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01212","Cabbages","2008","2008","1000 US$","201481","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01212","Cabbages","2009","2009","1000 US$","197955","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01212","Cabbages","2010","2010","1000 US$","226651","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01212","Cabbages","2011","2011","1000 US$","226759","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01212","Cabbages","2012","2012","1000 US$","243621","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01212","Cabbages","2013","2013","1000 US$","282066","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01212","Cabbages","2014","2014","1000 US$","328835","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01212","Cabbages","2015","2015","1000 US$","345913","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01212","Cabbages","2016","2016","1000 US$","349700","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01212","Cabbages","2017","2017","1000 US$","333464","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01212","Cabbages","2018","2018","1000 US$","344174","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01212","Cabbages","2019","2019","1000 US$","347295","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01212","Cabbages","2020","2020","1000 US$","341539","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01212","Cabbages","2021","2021","1000 US$","382680","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01213","Cauliflowers and broccoli","2001","2001","tonnes","6818","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01213","Cauliflowers and broccoli","2002","2002","tonnes","9070","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01213","Cauliflowers and broccoli","2003","2003","tonnes","8986","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01213","Cauliflowers and broccoli","2004","2004","tonnes","14061","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01213","Cauliflowers and broccoli","2005","2005","tonnes","8440","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01213","Cauliflowers and broccoli","2006","2006","tonnes","8918","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01213","Cauliflowers and broccoli","2007","2007","tonnes","12636","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01213","Cauliflowers and broccoli","2008","2008","tonnes","10922","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01213","Cauliflowers and broccoli","2009","2009","tonnes","13174","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01213","Cauliflowers and broccoli","2010","2010","tonnes","13948","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01213","Cauliflowers and broccoli","2011","2011","tonnes","15531","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01213","Cauliflowers and broccoli","2012","2012","tonnes","19984","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01213","Cauliflowers and broccoli","2013","2013","tonnes","19909","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01213","Cauliflowers and broccoli","2014","2014","tonnes","23969.55","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01213","Cauliflowers and broccoli","2015","2015","tonnes","35076.56","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01213","Cauliflowers and broccoli","2016","2016","tonnes","37073.44","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01213","Cauliflowers and broccoli","2017","2017","tonnes","68507.46","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01213","Cauliflowers and broccoli","2018","2018","tonnes","78276.23","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01213","Cauliflowers and broccoli","2019","2019","tonnes","104885.38","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01213","Cauliflowers and broccoli","2020","2020","tonnes","98972.13","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01213","Cauliflowers and broccoli","2021","2021","tonnes","108085.99","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01213","Cauliflowers and broccoli","2001","2001","1000 US$","3338","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01213","Cauliflowers and broccoli","2002","2002","1000 US$","4712","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01213","Cauliflowers and broccoli","2003","2003","1000 US$","5108","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01213","Cauliflowers and broccoli","2004","2004","1000 US$","8661","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01213","Cauliflowers and broccoli","2005","2005","1000 US$","4974","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01213","Cauliflowers and broccoli","2006","2006","1000 US$","5858","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01213","Cauliflowers and broccoli","2007","2007","1000 US$","8528","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01213","Cauliflowers and broccoli","2008","2008","1000 US$","7598","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01213","Cauliflowers and broccoli","2009","2009","1000 US$","9900","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01213","Cauliflowers and broccoli","2010","2010","1000 US$","10569","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01213","Cauliflowers and broccoli","2011","2011","1000 US$","12805","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01213","Cauliflowers and broccoli","2012","2012","1000 US$","14235","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01213","Cauliflowers and broccoli","2013","2013","1000 US$","17211","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01213","Cauliflowers and broccoli","2014","2014","1000 US$","19792","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01213","Cauliflowers and broccoli","2015","2015","1000 US$","30260","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01213","Cauliflowers and broccoli","2016","2016","1000 US$","33755","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01213","Cauliflowers and broccoli","2017","2017","1000 US$","63372","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01213","Cauliflowers and broccoli","2018","2018","1000 US$","91059","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01213","Cauliflowers and broccoli","2019","2019","1000 US$","128829","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01213","Cauliflowers and broccoli","2020","2020","1000 US$","122189","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01213","Cauliflowers and broccoli","2021","2021","1000 US$","134208","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01213","Cauliflowers and broccoli","2001","2001","tonnes","80745","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01213","Cauliflowers and broccoli","2002","2002","tonnes","88250","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01213","Cauliflowers and broccoli","2003","2003","tonnes","84950","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01213","Cauliflowers and broccoli","2004","2004","tonnes","82275","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01213","Cauliflowers and broccoli","2005","2005","tonnes","84794","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01213","Cauliflowers and broccoli","2006","2006","tonnes","81784","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01213","Cauliflowers and broccoli","2007","2007","tonnes","82824","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01213","Cauliflowers and broccoli","2008","2008","tonnes","88422","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01213","Cauliflowers and broccoli","2009","2009","tonnes","89866","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01213","Cauliflowers and broccoli","2010","2010","tonnes","107192","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01213","Cauliflowers and broccoli","2011","2011","tonnes","131323","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01213","Cauliflowers and broccoli","2012","2012","tonnes","149909","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01213","Cauliflowers and broccoli","2013","2013","tonnes","129038","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01213","Cauliflowers and broccoli","2014","2014","tonnes","124431.3","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01213","Cauliflowers and broccoli","2015","2015","tonnes","103234.87","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01213","Cauliflowers and broccoli","2016","2016","tonnes","128620.09","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01213","Cauliflowers and broccoli","2017","2017","tonnes","122638.72","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01213","Cauliflowers and broccoli","2018","2018","tonnes","135892.3","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01213","Cauliflowers and broccoli","2019","2019","tonnes","120251.01","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01213","Cauliflowers and broccoli","2020","2020","tonnes","119455.82","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01213","Cauliflowers and broccoli","2021","2021","tonnes","135869.27","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01213","Cauliflowers and broccoli","2001","2001","1000 US$","53955","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01213","Cauliflowers and broccoli","2002","2002","1000 US$","60120","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01213","Cauliflowers and broccoli","2003","2003","1000 US$","63009","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01213","Cauliflowers and broccoli","2004","2004","1000 US$","61462","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01213","Cauliflowers and broccoli","2005","2005","1000 US$","64640","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01213","Cauliflowers and broccoli","2006","2006","1000 US$","64790","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01213","Cauliflowers and broccoli","2007","2007","1000 US$","68174","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01213","Cauliflowers and broccoli","2008","2008","1000 US$","79705","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01213","Cauliflowers and broccoli","2009","2009","1000 US$","85617","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01213","Cauliflowers and broccoli","2010","2010","1000 US$","102003","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01213","Cauliflowers and broccoli","2011","2011","1000 US$","127151","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01213","Cauliflowers and broccoli","2012","2012","1000 US$","127145","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01213","Cauliflowers and broccoli","2013","2013","1000 US$","142375","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01213","Cauliflowers and broccoli","2014","2014","1000 US$","138167","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01213","Cauliflowers and broccoli","2015","2015","1000 US$","136070","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01213","Cauliflowers and broccoli","2016","2016","1000 US$","143919","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01213","Cauliflowers and broccoli","2017","2017","1000 US$","164874","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01213","Cauliflowers and broccoli","2018","2018","1000 US$","172624","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01213","Cauliflowers and broccoli","2019","2019","1000 US$","166847","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01213","Cauliflowers and broccoli","2020","2020","1000 US$","163261","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01213","Cauliflowers and broccoli","2021","2021","1000 US$","169896","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01344.02","Cherries","2001","2001","tonnes","4858","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01344.02","Cherries","2002","2002","tonnes","7467","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01344.02","Cherries","2003","2003","tonnes","5628","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01344.02","Cherries","2004","2004","tonnes","5931","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01344.02","Cherries","2005","2005","tonnes","9420","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01344.02","Cherries","2006","2006","tonnes","12753","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01344.02","Cherries","2007","2007","tonnes","15469","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01344.02","Cherries","2008","2008","tonnes","24668","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01344.02","Cherries","2009","2009","tonnes","12693","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01344.02","Cherries","2010","2010","tonnes","20200","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01344.02","Cherries","2011","2011","tonnes","20395","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01344.02","Cherries","2012","2012","tonnes","11651","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01344.02","Cherries","2013","2013","tonnes","8510","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01344.02","Cherries","2014","2014","tonnes","11783.64","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01344.02","Cherries","2015","2015","tonnes","13298.24","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01344.02","Cherries","2016","2016","tonnes","13059.36","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01344.02","Cherries","2017","2017","tonnes","11889.1","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01344.02","Cherries","2018","2018","tonnes","12559.01","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01344.02","Cherries","2019","2019","tonnes","10138","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01344.02","Cherries","2020","2020","tonnes","10011.68","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01344.02","Cherries","2021","2021","tonnes","16259.54","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01344.02","Cherries","2001","2001","1000 US$","18575","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01344.02","Cherries","2002","2002","1000 US$","20266","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01344.02","Cherries","2003","2003","1000 US$","20019","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01344.02","Cherries","2004","2004","1000 US$","22393","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01344.02","Cherries","2005","2005","1000 US$","38874","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01344.02","Cherries","2006","2006","1000 US$","54738","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01344.02","Cherries","2007","2007","1000 US$","65828","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01344.02","Cherries","2008","2008","1000 US$","102132","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01344.02","Cherries","2009","2009","1000 US$","51080","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01344.02","Cherries","2010","2010","1000 US$","82987","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01344.02","Cherries","2011","2011","1000 US$","82794","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01344.02","Cherries","2012","2012","1000 US$","37396","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01344.02","Cherries","2013","2013","1000 US$","45740","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01344.02","Cherries","2014","2014","1000 US$","58134","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01344.02","Cherries","2015","2015","1000 US$","69562","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01344.02","Cherries","2016","2016","1000 US$","86786","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01344.02","Cherries","2017","2017","1000 US$","76578","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01344.02","Cherries","2018","2018","1000 US$","80619","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01344.02","Cherries","2019","2019","1000 US$","67359","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01344.02","Cherries","2020","2020","1000 US$","78283","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01344.02","Cherries","2021","2021","1000 US$","111935","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01344.02","Cherries","2001","2001","tonnes","38879","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01344.02","Cherries","2002","2002","tonnes","33359","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01344.02","Cherries","2003","2003","tonnes","45391","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01344.02","Cherries","2004","2004","tonnes","40629","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01344.02","Cherries","2005","2005","tonnes","48394","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01344.02","Cherries","2006","2006","tonnes","42804","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01344.02","Cherries","2007","2007","tonnes","54935","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01344.02","Cherries","2008","2008","tonnes","50905","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01344.02","Cherries","2009","2009","tonnes","69754","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01344.02","Cherries","2010","2010","tonnes","64305","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01344.02","Cherries","2011","2011","tonnes","78298","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01344.02","Cherries","2012","2012","tonnes","105572","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01344.02","Cherries","2013","2013","tonnes","69795","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01344.02","Cherries","2014","2014","tonnes","88786.84","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01344.02","Cherries","2015","2015","tonnes","74222.56","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01344.02","Cherries","2016","2016","tonnes","72367.71","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01344.02","Cherries","2017","2017","tonnes","106655.54","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01344.02","Cherries","2018","2018","tonnes","83971.84","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01344.02","Cherries","2019","2019","tonnes","81153.33","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01344.02","Cherries","2020","2020","tonnes","63524.12","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01344.02","Cherries","2021","2021","tonnes","73975.01","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01344.02","Cherries","2001","2001","1000 US$","152093","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01344.02","Cherries","2002","2002","1000 US$","142548","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01344.02","Cherries","2003","2003","1000 US$","171615","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01344.02","Cherries","2004","2004","1000 US$","178191","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01344.02","Cherries","2005","2005","1000 US$","217871","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01344.02","Cherries","2006","2006","1000 US$","205927","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01344.02","Cherries","2007","2007","1000 US$","274817","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01344.02","Cherries","2008","2008","1000 US$","298898","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01344.02","Cherries","2009","2009","1000 US$","309429","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01344.02","Cherries","2010","2010","1000 US$","356467","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01344.02","Cherries","2011","2011","1000 US$","449223","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01344.02","Cherries","2012","2012","1000 US$","523535","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01344.02","Cherries","2013","2013","1000 US$","427603","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01344.02","Cherries","2014","2014","1000 US$","475011","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01344.02","Cherries","2015","2015","1000 US$","427294","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01344.02","Cherries","2016","2016","1000 US$","455074","A","Official figure"
